msoa11cd,"1. Higher managerial, administrative and professional occupations","2. Lower managerial, administrative and professional occupations",3. Intermediate occupations,4. Small employers and own account workers,5. Lower supervisory and technical occupations,6. Semi-routine occupations,7. Routine occupations,8. Never worked and long-term unemployed
E02005161,13,47,61,4,14,69,24,22
E02006833,7,39,57,12,23,59,39,32
E02005162,3,40,66,5,27,84,35,19
E02005163,6,40,62,4,10,63,24,15
E02005164,6,28,46,4,10,60,40,17
E02005165,4,32,31,5,9,48,24,14
E02005166,4,25,34,6,14,107,50,34
E02005167,5,23,33,3,6,27,25,9
E02005168,8,47,39,4,13,45,27,10
E02005169,22,73,82,16,29,93,77,26
E02005170,5,59,48,3,7,55,28,16
E02005171,3,30,25,2,19,74,29,30
E02005172,12,21,26,2,11,43,22,13
E02005173,6,42,32,7,11,42,22,10
E02005174,7,27,33,8,6,56,40,21
E02005175,6,32,41,4,11,46,45,12
E02005921,8,8,20,4,4,28,10,2
E02005922,8,59,55,8,18,95,35,27
E02005923,3,19,36,6,13,55,30,29
E02005924,15,89,88,5,36,164,90,56
E02005925,1,25,43,4,15,123,49,50
E02005926,9,32,47,3,17,56,18,12
E02005927,2,20,49,4,11,43,27,7
E02005928,3,39,34,5,7,27,21,7
E02005929,9,22,20,3,9,38,17,10
E02005930,7,28,21,7,5,45,24,4
E02005931,3,32,54,5,21,63,30,11
E02005932,4,64,39,5,26,59,22,12
E02005933,4,33,48,2,19,85,42,11
E02005934,6,40,53,3,29,103,37,29
E02005935,13,56,46,7,22,60,28,9
E02005936,6,38,48,5,13,49,28,12
E02005937,2,31,43,4,12,52,30,13
E02005938,8,27,33,3,16,63,36,15
E02005939,5,28,39,5,9,49,21,10
E02005940,8,18,23,1,5,33,13,8
E02005941,16,41,26,4,6,33,18,18
E02005942,3,29,15,1,4,14,14,9
E02005943,12,42,22,2,12,44,28,16
E02005944,13,41,34,5,10,67,26,35
E02005945,31,79,42,4,15,40,22,19
E02005946,14,46,49,4,16,51,26,21
E02005947,17,30,21,4,8,24,24,16
E02005948,20,47,27,2,5,20,11,10
E02005949,12,44,40,2,7,69,28,50
E02005950,39,120,78,12,15,60,38,32
E02005951,14,50,34,2,11,20,26,20
E02005952,41,138,107,9,43,142,84,72
E02005953,18,61,38,0,9,27,23,38
E02005954,12,38,45,4,14,70,49,41
E02005955,8,59,78,5,15,104,40,56
E02005956,3,23,46,2,8,94,49,46
E02005957,0,27,53,1,11,108,50,57
E02005958,5,43,42,6,18,46,19,4
E02005959,8,27,22,1,8,29,19,11
E02005960,1,22,20,3,9,37,29,9
E02005961,10,25,43,9,8,32,30,11
E02005962,8,37,36,7,12,61,39,11
E02005963,7,25,45,8,12,62,37,19
E02005964,5,26,29,6,19,42,22,6
E02005965,3,26,25,4,6,32,21,6
E02005966,11,58,59,5,16,79,33,14
E02005967,5,27,42,5,8,49,32,25
E02005968,8,53,55,4,12,47,28,6
E02005969,13,53,49,8,10,58,43,20
E02005970,13,41,43,3,15,76,25,17
E02005971,3,28,43,5,10,51,26,18
E02005972,7,21,38,5,3,41,30,10
E02005973,10,25,28,3,1,24,29,5
E02005974,6,28,18,4,7,34,24,12
E02005975,7,35,19,7,13,27,28,4
E02005976,5,17,12,8,6,21,22,6
E02005977,4,24,22,2,11,30,17,4
E02005978,2,39,29,1,13,37,14,12
E02005979,14,46,51,1,16,47,29,12
E02005980,9,61,84,10,20,57,61,24
E02005981,10,58,61,4,17,51,36,14
E02005982,3,29,39,0,15,30,29,5
E02005983,28,79,79,6,29,81,50,24
E02005984,4,26,32,8,8,24,17,16
E02005985,14,40,49,4,12,55,37,16
E02005986,5,33,61,9,15,58,44,31
E02005987,9,32,45,3,10,47,24,7
E02005988,7,38,58,0,10,70,37,14
E02005991,14,62,62,3,24,89,43,17
E02005992,10,29,34,7,13,60,25,13
E02006886,8,43,39,7,7,52,38,21
E02005993,3,25,33,2,18,59,39,13
E02005994,5,29,29,6,9,36,18,4
E02005995,6,13,22,5,4,27,20,6
E02005996,12,19,26,6,14,37,28,8
E02005997,3,17,24,0,12,35,18,7
E02005998,5,33,24,4,5,24,15,5
E02005999,6,28,20,7,15,35,22,9
E02006000,11,50,70,11,32,111,47,20
E02006001,3,23,39,3,13,54,24,12
E02006002,13,51,69,5,23,108,68,33
E02006003,2,19,46,2,13,41,20,11
E02006004,2,14,19,3,10,26,17,3
E02006005,13,55,91,7,42,115,40,23
E02006006,22,43,97,1,20,59,26,9
E02006007,6,22,27,5,12,31,17,6
E02006317,4,26,26,7,4,44,17,9
E02006318,4,24,23,3,4,19,16,4
E02006319,9,44,37,3,5,61,28,12
E02006320,5,40,40,4,12,64,30,20
E02006321,9,17,26,0,5,17,8,3
E02006322,6,29,17,0,6,23,17,7
E02006323,14,42,38,3,10,37,24,7
E02006324,7,35,54,2,9,50,27,20
E02006325,8,38,28,5,10,21,23,14
E02006326,11,37,37,8,7,29,22,11
E02006327,7,24,24,2,4,18,16,4
E02006328,9,43,36,2,12,27,26,5
E02006329,8,34,23,11,9,24,27,19
E02006330,4,37,30,4,19,30,31,13
E02006331,5,26,26,5,5,26,19,16
E02006332,5,19,19,4,7,26,12,14
E02006333,4,43,38,6,13,39,27,29
E02006334,7,27,31,2,4,19,14,11
E02006335,9,44,63,5,16,48,16,12
E02006336,8,32,49,2,9,52,35,22
E02006337,10,43,61,3,11,55,20,18
E02006338,6,35,43,4,8,42,27,10
E02006339,8,33,52,5,8,47,34,24
E02006341,7,60,54,10,14,68,30,15
E02006342,8,60,35,6,8,40,18,20
E02006343,10,30,50,5,8,46,22,18
E02006837,19,73,46,3,11,41,29,11
E02006344,8,30,31,3,9,42,28,30
E02006345,8,37,24,3,16,38,20,8
E02006346,11,42,28,8,9,29,30,17
E02006347,4,31,51,2,12,58,23,15
E02006348,10,45,48,6,13,55,29,12
E02006349,11,58,42,8,10,59,23,19
E02006350,5,29,50,7,17,61,30,16
E02006351,14,61,53,7,9,57,28,7
E02006352,6,38,34,4,14,56,20,9
E02006353,3,26,44,2,9,47,33,9
E02006354,16,38,42,6,9,35,13,11
E02006355,8,46,36,0,9,65,32,29
E02006356,28,110,81,8,28,63,48,39
E02006357,3,29,38,5,10,40,18,9
E02006358,16,47,30,1,7,36,14,14
E02006359,8,35,15,3,10,24,9,12
E02006360,12,31,27,12,9,43,23,12
E02006361,1,27,21,10,8,17,16,9
E02006362,3,19,29,1,8,39,13,7
E02006363,6,25,22,2,3,24,6,9
E02006364,4,42,55,8,8,46,43,46
E02006365,7,33,24,3,8,35,12,6
E02006366,6,46,37,9,12,42,23,3
E02006367,3,35,30,4,6,34,17,2
E02006368,4,27,22,1,6,23,15,9
E02006369,3,32,30,1,9,19,13,3
E02006370,4,33,33,5,6,31,24,13
E02006371,4,48,43,5,10,41,20,13
E02006372,2,29,47,6,14,46,28,17
E02006373,7,22,25,6,6,34,33,14
E02006374,6,22,31,5,13,40,21,12
E02006375,14,24,43,3,5,36,10,5
E02006376,13,41,48,5,13,41,47,34
E02006377,3,25,33,3,9,29,17,8
E02006378,18,49,58,2,14,48,23,22
E02006379,4,24,49,4,9,45,25,25
E02006380,4,32,31,5,9,32,15,8
E02006381,11,34,41,5,5,35,15,10
E02006382,6,32,73,5,9,40,21,21
E02006383,12,53,31,3,9,37,26,10
E02006384,12,62,74,4,17,71,34,30
E02006385,20,70,96,4,16,72,33,21
E02006386,10,34,35,5,4,37,30,17
E02006387,7,16,24,4,2,40,19,11
E02006388,11,70,89,8,14,62,39,19
E02006389,10,33,43,2,6,39,15,20
E02006390,4,39,62,3,17,61,35,15
E02006391,5,46,57,2,12,47,19,12
E02006392,13,45,70,7,24,91,45,13
E02006393,12,30,29,6,9,26,13,6
E02006394,8,34,33,2,12,39,20,21
E02006395,14,61,69,4,18,76,35,18
E02006396,6,24,31,5,9,28,19,14
E02006397,9,33,22,3,7,18,19,8
E02006398,9,45,43,1,11,38,33,19
E02006399,14,54,73,7,11,83,51,19
E02006400,4,35,26,4,7,23,16,9
E02006401,8,48,53,6,19,55,37,18
E02006402,11,38,59,4,19,64,26,12
E02006403,4,27,74,2,16,50,29,28
E02006404,2,20,62,7,14,55,33,23
E02006405,12,75,98,6,14,87,38,34
E02006406,17,56,56,6,15,36,27,29
E02006407,11,58,91,10,9,67,35,24
E02006408,6,54,69,3,20,62,38,19
E02006409,2,38,50,2,10,61,34,19
E02006410,7,42,70,3,18,57,47,24
E02006411,4,47,47,2,9,39,17,4
E02006412,2,40,39,5,4,42,19,13
E02006413,2,45,52,1,9,42,14,14
E02006414,5,41,54,2,9,45,19,8
E02006415,4,40,55,2,11,32,17,10
E02006416,5,31,32,4,9,35,27,13
E02006417,5,32,25,2,13,28,21,11
E02006418,5,28,42,5,6,26,12,10
E02006419,5,54,64,4,16,91,34,34
E02006420,7,47,36,6,13,33,8,10
E02006421,5,44,49,3,11,38,33,7
E02006422,4,28,29,2,8,40,15,10
E02006423,7,54,67,8,12,102,31,40
E02006424,6,37,30,4,9,35,14,5
E02006425,4,36,44,3,12,46,22,10
E02006426,9,28,38,1,13,29,20,8
E02006427,10,39,63,2,15,51,22,11
E02006429,10,48,84,4,17,42,20,14
E02006430,4,49,66,3,10,53,32,18
E02006431,13,59,82,3,12,45,28,24
E02006432,7,26,30,1,4,34,17,13
E02006433,7,41,34,5,9,37,28,11
E02006434,4,25,31,6,12,52,26,13
E02006435,5,20,31,4,4,32,23,18
E02006436,9,28,34,4,16,34,22,17
E02006437,7,39,43,7,11,89,26,18
E02006438,5,39,45,4,10,46,25,17
E02006790,14,40,45,3,11,46,20,17
E02006439,5,31,27,3,8,41,13,8
E02006440,9,26,38,3,11,46,14,15
E02006441,6,49,37,7,9,46,26,14
E02006442,9,15,14,1,3,13,8,10
E02006443,4,33,36,10,15,65,45,17
E02006444,3,25,29,4,4,36,14,13
E02006445,5,36,35,1,14,24,16,7
E02006446,9,35,18,3,7,28,10,10
E02006447,2,23,19,2,2,27,16,11
E02006448,9,31,30,1,5,34,23,18
E02006449,3,30,29,4,7,32,25,8
E02006450,7,14,21,5,6,35,16,5
E02006451,3,47,50,7,15,61,31,15
E02006453,4,23,25,6,12,31,29,13
E02006454,5,20,19,8,6,34,12,12
E02006455,5,22,28,8,8,33,16,13
E02006839,9,57,31,3,13,36,20,10
E02006456,3,38,44,2,17,53,42,14
E02006457,7,45,49,7,7,39,24,11
E02006458,10,56,38,5,9,40,17,17
E02006459,18,51,59,11,16,103,33,82
E02006460,6,47,72,7,23,96,39,31
E02006461,14,38,23,6,8,32,12,9
E02006462,12,45,53,8,18,75,34,25
E02006463,20,67,56,9,13,60,26,15
E02006464,4,45,37,3,12,55,32,12
E02006465,5,44,36,5,4,37,19,8
E02006466,7,41,46,2,15,62,40,28
E02006467,2,26,25,5,12,25,9,12
E02006534,2,32,45,8,16,88,25,23
E02006535,1,18,42,3,5,31,16,5
E02006536,2,27,47,2,9,53,26,11
E02006537,8,41,72,8,20,118,55,40
E02006538,8,49,55,2,12,58,29,17
E02006539,11,24,39,7,12,69,26,18
E02006540,1,25,36,5,6,49,28,22
E02006541,6,39,66,8,11,79,39,21
E02006542,4,19,14,1,8,26,18,6
E02006543,3,19,25,6,12,35,24,8
E02006544,6,34,44,4,10,71,33,13
E02006545,3,42,48,7,17,105,47,28
E02006546,2,33,48,5,11,65,35,19
E02006547,4,13,30,2,12,48,18,17
E02006548,3,44,60,6,15,93,37,36
E02006549,4,19,14,4,3,20,16,5
E02006550,3,28,46,5,22,61,40,38
E02006551,3,20,26,2,4,30,19,3
E02006552,5,25,42,2,23,108,66,40
E02006553,2,31,43,5,29,82,35,20
E02006554,1,25,36,3,13,43,15,25
E02006555,3,21,32,10,21,83,64,30
E02006556,9,23,29,4,14,41,18,2
E02006557,2,28,44,5,16,99,55,41
E02006558,6,93,69,5,60,191,137,28
E02006559,4,21,22,4,9,40,24,8
E02006560,5,23,32,2,9,57,28,20
E02006561,4,16,26,3,7,41,18,8
E02006562,5,13,27,4,5,34,20,10
E02006563,1,15,10,7,11,31,7,8
E02006564,8,23,29,10,23,57,34,17
E02006565,5,26,23,11,9,43,35,18
E02006566,6,30,15,7,10,52,31,13
E02006567,8,22,30,4,6,54,19,16
E02006568,17,71,51,2,23,123,59,28
E02006569,10,31,43,2,8,39,26,18
E02006570,7,51,41,3,29,88,44,21
E02006571,8,27,32,4,11,52,32,17
E02006572,6,33,48,8,16,82,47,18
E02006573,5,33,33,5,17,79,49,17
E02006574,5,27,39,2,27,81,54,25
E02006575,4,33,54,7,10,65,41,48
E02006576,9,46,88,5,9,71,19,15
E02006577,5,36,69,4,21,80,33,25
E02006578,18,74,132,11,24,129,64,45
E02006579,11,55,63,5,16,77,22,29
E02006580,6,47,79,3,16,89,44,22
E02006581,12,48,90,3,33,98,40,44
E02006582,9,41,59,3,7,41,19,13
E02006583,4,53,91,3,11,65,18,21
E02006584,7,34,79,2,21,96,43,37
E02006585,2,28,69,5,8,84,35,32
E02006586,10,38,53,2,16,103,45,45
E02006587,10,50,86,2,14,107,46,50
E02006588,10,30,67,5,10,41,31,12
E02006589,12,70,57,5,11,47,23,9
E02006590,9,45,44,8,17,74,45,18
E02006591,7,38,51,5,10,56,37,9
E02006592,3,37,29,3,9,35,16,23
E02006593,4,57,52,4,34,89,43,28
E02006594,6,33,33,6,12,47,25,11
E02006595,10,43,27,5,11,33,21,7
E02006596,7,48,52,4,17,71,36,15
E02006597,8,42,37,9,7,60,33,13
E02006598,3,24,20,5,8,37,29,7
E02006599,4,26,22,7,7,21,20,12
E02006600,7,35,33,7,15,58,36,26
E02006601,2,30,40,8,17,54,25,21
E02006602,3,33,27,4,11,41,27,11
E02006603,7,32,31,7,13,55,26,6
E02006604,13,69,83,9,28,106,48,14
E02006605,4,27,39,5,16,37,21,11
E02006606,7,52,49,7,15,54,22,11
E02006607,5,39,44,2,13,58,21,13
E02006608,1,32,37,6,5,40,15,2
E02006609,5,28,38,10,9,28,21,12
E02006610,1,25,31,1,13,38,15,16
E02006611,5,34,38,2,14,45,21,13
E02006612,6,74,79,8,10,69,19,13
E02006613,4,48,44,7,14,74,32,22
E02006614,9,52,48,8,12,83,41,14
E02006615,6,24,47,6,8,47,25,16
E02006616,3,35,53,5,18,48,21,12
E02006617,8,47,52,4,21,81,48,29
E02006618,7,29,31,5,8,38,15,3
E02006619,8,35,41,8,10,46,29,25
E02006620,3,40,49,5,12,52,34,13
E02006621,7,17,31,6,9,33,21,4
E02006622,3,36,49,1,4,55,31,11
E02006623,4,34,39,5,16,78,27,25
E02006624,2,23,34,5,7,51,22,9
E02006625,5,42,53,3,13,86,39,20
E02006626,6,30,52,1,12,76,37,34
E02006627,10,33,63,6,15,77,27,14
E02006628,1,51,60,6,20,113,47,35
E02006629,4,37,38,3,17,76,31,32
E02006630,9,46,66,3,17,76,33,36
E02006631,12,86,79,3,31,81,58,36
E02006632,6,45,45,5,9,52,23,20
E02006633,3,23,31,5,6,38,24,10
E02002985,4,25,36,4,9,55,23,11
E02002986,4,30,30,5,9,49,21,14
E02002987,9,25,41,1,5,42,13,5
E02002988,5,23,13,5,4,27,18,6
E02002989,4,19,20,3,6,32,21,8
E02002990,9,40,33,2,19,49,22,20
E02002991,30,90,42,9,23,63,43,8
E02002992,9,39,27,2,13,28,16,4
E02002993,13,36,28,0,22,32,30,14
E02002994,5,32,31,5,15,32,29,12
E02002995,4,26,35,5,10,78,52,36
E02002996,8,28,27,1,5,42,25,14
E02002997,3,30,21,6,13,52,23,10
E02002998,3,20,35,1,15,43,16,17
E02002999,8,19,38,3,13,54,29,20
E02003000,8,39,35,5,16,40,28,9
E02003001,9,20,10,5,6,28,12,9
E02003002,1,19,23,1,10,44,21,26
E02003003,2,39,33,2,22,48,33,17
E02003004,2,30,36,4,7,40,29,9
E02003005,3,18,35,2,7,43,19,5
E02003006,5,41,46,9,10,72,39,24
E02003007,4,40,54,5,11,68,38,21
E02003008,0,21,43,2,6,66,27,23
E02003009,5,26,53,4,8,51,24,12
E02003010,4,33,49,2,17,70,24,17
E02003011,1,19,26,4,9,57,30,9
E02003172,6,17,27,7,11,67,21,22
E02003173,6,26,41,5,15,58,23,22
E02003174,8,45,42,8,13,66,16,9
E02003175,8,48,44,9,20,76,27,13
E02003176,4,24,34,6,16,84,33,29
E02003177,8,38,48,2,8,73,19,17
E02003178,7,36,48,12,9,98,35,25
E02003179,4,11,24,8,17,58,21,27
E02003180,10,51,55,8,23,103,35,31
E02003181,2,39,50,6,12,69,30,13
E02003182,13,33,35,3,11,42,12,11
E02003183,5,34,38,3,10,49,14,14
E02003184,11,52,48,6,14,79,30,22
E02003185,2,33,46,5,12,55,30,15
E02003186,9,63,62,5,12,91,46,26
E02003187,5,46,37,8,14,84,39,18
E02003188,23,84,82,7,41,82,55,35
E02003189,6,44,48,3,14,59,23,10
E02003190,14,79,65,6,26,100,72,34
E02003191,6,33,34,8,7,37,24,12
E02003192,12,82,59,7,18,69,64,26
E02006883,8,43,43,5,16,41,22,13
E02006885,23,63,42,8,14,56,34,7
E02003012,9,60,69,4,13,151,58,79
E02003013,8,58,68,4,20,164,48,72
E02003014,5,29,50,4,16,161,67,91
E02003015,7,20,38,1,19,56,32,18
E02003016,17,56,54,2,21,93,29,38
E02003017,7,18,25,0,4,23,9,5
E02003018,5,21,32,4,9,57,22,16
E02003019,4,35,78,12,23,122,50,33
E02003020,5,17,14,1,1,21,9,9
E02003021,4,63,54,7,15,47,24,12
E02003022,4,23,18,1,3,24,6,0
E02003023,6,21,35,3,6,50,18,15
E02003024,7,42,49,4,17,66,32,35
E02003025,5,29,39,1,10,79,37,44
E02003026,5,27,21,0,3,26,11,11
E02003027,28,95,73,11,22,66,32,24
E02003028,26,47,31,5,9,37,19,11
E02003029,3,22,33,2,12,74,27,44
E02003030,4,36,59,7,13,80,24,34
E02003031,41,98,56,6,16,76,35,11
E02003032,11,56,67,4,11,84,32,35
E02003033,38,91,64,0,20,35,24,16
E02003034,28,128,91,9,25,102,67,78
E02003036,33,80,54,7,18,59,30,16
E02003037,53,114,65,3,8,30,10,13
E02003038,8,43,64,2,14,58,21,25
E02003039,3,42,62,4,10,93,39,43
E02003040,12,62,87,6,17,82,36,45
E02003041,47,58,35,1,5,22,11,1
E02003043,39,103,71,6,7,61,32,34
E02003044,3,46,72,5,9,52,21,20
E02003045,38,58,43,4,8,28,16,4
E02003046,12,62,89,8,13,88,43,27
E02003047,18,82,64,2,19,72,27,32
E02003048,16,46,44,8,20,46,33,31
E02003049,6,43,57,3,9,66,35,37
E02003050,21,108,100,3,22,86,42,28
E02003051,16,47,54,1,18,75,41,37
E02003052,13,51,55,4,16,47,19,18
E02003053,4,28,57,5,13,71,24,24
E02003054,7,41,70,2,8,60,23,29
E02003055,5,28,58,6,21,99,44,56
E02003056,6,30,40,5,23,82,48,58
E02003057,4,30,64,7,10,63,31,17
E02003058,4,44,100,10,20,119,39,40
E02003059,2,36,46,8,9,76,31,32
E02003060,10,39,83,5,23,128,43,43
E02003061,3,26,55,7,10,96,36,53
E02003062,1,20,53,2,14,79,32,67
E02003063,3,30,69,6,13,56,17,16
E02003064,0,30,56,3,9,136,54,114
E02006887,30,69,70,3,17,76,39,52
E02006888,5,28,43,2,8,68,19,78
E02006889,2,21,33,3,14,73,39,88
E02006890,3,33,47,19,8,58,22,71
E02003892,1,23,18,5,11,39,15,7
E02003893,2,12,19,1,7,35,23,8
E02003894,0,28,21,13,12,77,39,34
E02003895,7,26,29,2,10,78,52,36
E02003896,1,12,31,5,13,68,38,36
E02003897,1,23,30,3,8,30,12,4
E02003898,5,18,26,9,7,25,24,5
E02003899,2,24,19,3,10,49,20,14
E02003900,7,31,33,6,11,64,26,25
E02003901,2,24,15,4,11,46,37,15
E02003902,5,19,31,5,7,50,28,11
E02003903,2,17,27,5,12,47,28,11
E02003904,3,13,9,2,7,33,21,7
E02003905,3,23,18,5,6,57,21,13
E02003906,2,10,15,3,13,35,21,10
E02003907,5,26,28,3,12,42,22,13
E02003908,4,35,32,2,12,84,43,18
E02003909,11,33,47,3,17,94,41,30
E02003910,5,45,19,3,19,52,30,15
E02003911,3,23,27,4,11,60,27,17
E02003912,2,24,27,6,16,40,28,13
E02003913,5,24,9,0,5,33,17,10
E02003914,4,31,41,6,16,90,45,23
E02003915,3,39,27,5,19,69,56,28
E02003916,4,22,22,5,20,44,31,6
E02003917,1,28,40,1,16,45,38,16
E02003918,2,21,29,3,14,60,32,17
E02003919,1,32,41,6,18,81,42,39
E02003920,1,24,33,2,19,81,42,22
E02003921,2,19,27,4,12,45,22,19
E02003922,4,36,33,7,13,82,51,30
E02003923,5,21,43,9,34,112,43,32
E02003924,0,28,35,2,8,78,36,29
E02003925,2,18,21,3,18,78,36,38
E02003926,2,23,22,9,16,57,31,7
E02003927,2,22,24,4,11,49,32,12
E02003928,4,49,43,21,20,130,63,28
E02003929,3,21,21,2,11,48,34,10
E02003930,5,26,33,9,21,52,43,15
E02003931,2,37,39,8,20,80,61,26
E02003932,1,18,30,6,8,61,27,14
E02003933,0,22,12,14,17,50,23,20
E02003934,4,21,15,6,14,57,42,17
E02003935,8,25,30,15,29,161,61,33
E02003936,2,18,25,20,10,54,47,18
E02003937,3,18,13,10,17,32,27,5
E02003938,1,23,17,8,19,50,52,11
E02003939,6,25,21,3,18,50,39,17
E02003940,1,20,22,11,12,40,32,9
E02003941,0,24,42,9,26,86,41,26
E02003942,0,38,33,6,20,92,50,35
E02003943,4,22,22,5,26,49,57,6
E02003944,2,22,27,6,20,78,42,26
E02003945,0,21,11,4,12,35,17,5
E02003946,2,25,37,4,16,58,34,13
E02003947,0,13,15,6,11,42,22,12
E02003948,4,30,25,6,14,79,48,48
E02003949,1,28,19,6,20,78,37,26
E02003950,2,12,10,5,8,39,20,7
E02003951,2,13,19,1,13,37,16,12
E02003952,4,22,35,3,18,43,34,9
E02003953,3,47,42,11,28,133,74,19
E02003954,1,36,28,9,30,64,50,12
E02003955,4,23,33,11,31,74,52,19
E02003956,2,25,47,9,13,80,52,32
E02003957,4,46,45,8,21,94,63,37
E02003958,3,19,37,9,20,106,23,29
E02003959,6,18,38,4,16,85,60,25
E02003960,1,19,17,2,12,29,27,9
E02003961,3,46,36,6,18,84,40,32
E02003962,2,24,32,1,14,72,31,23
E02003963,2,34,29,8,24,113,58,55
E02003964,2,19,14,4,9,49,29,14
E02006781,1,6,5,1,11,17,21,2
E02003065,9,40,61,6,8,59,40,19
E02003066,8,20,17,1,15,25,11,3
E02003067,4,27,24,3,13,43,20,12
E02003068,3,20,37,4,8,40,13,9
E02003069,5,17,34,2,11,24,7,3
E02003070,7,40,56,3,13,38,21,14
E02003071,4,34,39,4,15,63,33,10
E02003072,8,46,57,1,9,62,36,16
E02003073,5,28,39,2,6,32,17,8
E02003074,7,39,52,5,18,61,40,16
E02003075,2,21,33,3,6,24,11,3
E02003076,6,26,58,7,22,58,31,12
E02003077,7,18,35,3,9,36,25,9
E02003078,3,19,26,1,8,37,31,24
E02003079,6,44,87,6,14,109,35,20
E02003080,3,30,39,2,18,60,28,24
E02003081,2,21,46,7,17,72,22,18
E02003082,5,42,47,7,24,77,40,21
E02003084,7,39,36,8,25,137,65,49
E02003085,4,24,35,2,23,148,67,67
E02003086,5,29,26,3,13,83,34,26
E02003087,1,31,42,1,13,52,30,12
E02003088,9,28,32,2,10,41,23,10
E02003089,2,15,26,2,6,48,16,21
E02006845,8,49,47,3,23,95,31,17
E02006846,8,44,55,2,23,100,44,15
E02003122,2,25,31,4,5,39,15,18
E02003123,6,35,50,10,14,82,36,52
E02003124,5,31,64,6,22,93,27,46
E02003125,2,21,40,4,14,68,32,44
E02003126,2,35,30,4,8,61,29,15
E02003127,6,21,53,4,10,85,31,61
E02003128,5,39,54,8,19,93,43,52
E02003129,3,25,49,3,8,55,11,22
E02003130,3,40,92,17,20,110,47,77
E02003131,2,28,63,12,13,66,31,22
E02003132,5,32,46,14,9,58,32,20
E02003133,2,23,55,5,22,60,27,27
E02003134,0,16,44,5,6,60,22,47
E02003135,18,36,73,10,15,121,49,96
E02003136,2,29,33,10,3,55,23,8
E02003137,3,32,40,4,8,42,22,15
E02003138,6,23,41,10,8,34,22,17
E02003139,6,36,71,9,11,72,20,8
E02003140,4,27,52,6,5,43,19,8
E02003141,5,61,73,13,19,108,45,45
E02003142,2,29,54,13,29,107,32,50
E02003143,4,35,66,7,14,71,34,14
E02003144,8,69,56,2,11,72,36,31
E02003145,6,34,67,6,15,71,22,26
E02003146,18,80,77,9,32,97,54,32
E02003147,2,42,63,8,33,148,58,98
E02003148,15,45,51,11,23,86,46,63
E02003149,12,62,70,7,24,122,52,38
E02003150,21,76,97,13,36,134,65,95
E02003151,1,31,24,4,9,43,17,11
E02003152,6,28,55,8,16,62,28,23
E02003153,4,30,45,9,20,80,29,19
E02003194,1,23,31,7,8,36,12,9
E02003195,2,23,44,3,10,60,27,5
E02003196,12,31,39,5,6,60,25,6
E02003197,7,34,58,4,16,76,29,16
E02003198,7,35,55,3,27,89,36,20
E02003199,8,44,68,6,19,59,36,27
E02003200,6,42,48,10,17,126,48,31
E02003201,9,50,76,3,15,125,63,40
E02003202,6,35,53,3,13,46,27,16
E02003203,7,38,61,6,14,80,29,16
E02003204,9,39,65,5,22,79,45,22
E02003205,3,35,40,4,18,59,27,8
E02003206,5,42,43,5,13,61,24,17
E02003207,3,29,44,3,17,81,34,29
E02003208,18,75,78,5,35,110,63,36
E02003209,8,32,41,6,12,62,30,17
E02003210,7,32,41,7,12,47,20,10
E02003211,8,34,22,3,5,18,12,11
E02003090,5,38,42,7,22,66,34,51
E02003091,4,25,51,5,11,44,30,15
E02003092,10,27,46,4,13,43,19,9
E02003093,5,28,34,5,11,26,18,7
E02003094,6,30,39,4,16,61,24,18
E02003095,8,24,66,6,8,76,25,18
E02003096,2,39,61,5,12,73,42,21
E02003097,2,27,21,3,11,40,20,6
E02003098,10,58,102,3,17,103,33,25
E02003099,4,32,58,3,12,59,24,15
E02003100,10,69,78,8,22,132,45,36
E02003101,12,84,110,3,19,92,41,16
E02003102,5,19,38,5,10,35,18,9
E02003103,2,41,81,4,12,105,42,20
E02003104,7,38,54,1,12,72,25,14
E02003105,4,24,41,0,6,39,13,11
E02003106,14,46,65,4,14,73,25,20
E02003107,14,53,82,7,26,100,53,31
E02003108,9,42,77,1,13,82,35,19
E02003109,6,23,30,0,6,38,11,3
E02003110,6,51,65,5,11,72,16,14
E02003111,5,34,26,3,1,43,13,14
E02003112,1,32,41,2,9,57,21,24
E02003113,8,35,50,11,16,72,31,18
E02003114,3,48,43,4,14,64,22,27
E02003115,4,52,85,9,25,106,34,17
E02003116,4,38,64,3,20,98,28,30
E02003117,10,55,91,3,11,95,33,21
E02003118,9,59,106,9,23,103,33,20
E02003119,14,53,79,5,15,102,41,16
E02003120,9,37,77,2,10,65,27,19
E02003121,19,51,99,18,16,77,17,16
E02003212,3,27,59,4,12,40,28,11
E02003214,5,26,43,3,18,130,51,68
E02003215,9,42,54,4,8,61,15,10
E02003216,3,24,82,8,18,86,26,25
E02003217,4,31,48,4,17,60,33,31
E02003218,3,28,34,5,8,76,36,38
E02003219,3,49,40,1,9,36,15,13
E02003220,7,52,101,9,16,76,34,23
E02003221,2,31,36,6,13,76,37,34
E02003222,7,39,64,4,14,53,13,15
E02003223,10,82,112,2,24,84,41,43
E02003224,9,49,101,2,16,70,33,18
E02003225,6,41,55,7,10,49,25,16
E02003226,13,52,58,7,27,102,70,54
E02003227,3,27,48,3,11,97,36,44
E02003228,5,34,53,5,11,61,28,28
E02003229,3,45,62,2,7,46,29,19
E02003230,22,61,86,4,12,86,31,28
E02003231,4,33,61,5,24,104,46,58
E02003232,23,84,75,4,21,60,22,30
