msoa11cd,"1. Higher managerial, administrative and professional occupations","2. Lower managerial, administrative and professional occupations",3. Intermediate occupations,4. Small employers and own account workers,5. Lower supervisory and technical occupations,6. Semi-routine occupations,7. Routine occupations,8. Never worked and long-term unemployed
E02001053,8,23,24,40,63,85,156,41
E02001055,15,30,28,40,71,106,149,51
E02001056,13,33,12,48,76,85,153,31
E02001057,10,9,8,29,37,74,90,32
E02001059,6,16,6,45,69,74,133,24
E02001061,11,37,22,36,81,97,160,39
E02001062,6,13,11,30,38,50,105,41
E02001063,9,12,6,13,15,37,41,14
E02001064,10,24,16,51,64,90,113,55
E02001065,15,40,27,54,75,87,111,13
E02001066,16,19,13,28,28,55,80,31
E02001067,6,44,24,26,62,67,128,20
E02001068,7,15,14,28,40,82,113,44
E02001069,9,25,11,21,30,62,102,36
E02001070,41,29,17,36,33,40,67,37
E02001071,16,23,17,48,59,53,136,24
E02001072,18,31,29,49,31,38,52,26
E02001073,37,65,30,66,66,51,92,19
E02001074,24,63,29,75,72,72,114,52
E02001075,16,25,5,39,34,40,59,10
E02001076,15,19,13,27,31,28,37,9
E02001077,39,58,34,62,29,42,48,8
E02001078,45,77,47,84,87,76,129,27
E02001079,21,30,26,46,52,69,106,22
E02001080,27,45,25,46,28,43,60,13
E02001081,34,43,15,43,35,30,63,12
E02001082,45,41,12,26,24,20,25,5
E02001083,19,31,15,31,17,24,32,16
E02001084,57,60,26,41,47,39,61,15
E02001085,22,39,16,38,52,61,103,14
E02001086,42,41,24,43,44,41,64,15
E02001087,159,121,30,69,32,29,55,10
E02001088,30,59,30,49,79,77,102,18
E02001089,89,102,51,74,57,43,56,10
E02001090,44,80,31,67,67,54,99,9
E02001091,70,90,23,72,88,78,125,11
E02001092,32,76,30,47,66,69,114,18
E02001093,17,28,17,45,56,71,102,34
E02001094,11,23,15,27,62,81,142,15
E02001095,21,34,24,32,72,80,123,31
E02001096,33,41,36,42,73,58,112,14
E02001097,13,37,20,34,80,75,112,23
E02006902,10,13,6,3,18,18,28,7
E02006912,14,14,4,29,26,22,25,9
E02006913,6,20,9,19,19,27,58,21
E02006914,5,3,5,5,4,6,9,6
E02006915,5,13,7,17,19,31,60,29
E02006916,3,6,2,4,15,20,42,12
E02006917,16,10,3,4,1,5,0,1
E02001098,59,129,47,96,120,63,110,3
E02001099,40,51,32,53,51,52,91,3
E02001100,61,97,37,89,95,46,80,20
E02001101,66,120,41,75,70,51,69,4
E02001102,26,58,27,44,67,62,69,8
E02001103,101,113,31,106,50,32,70,4
E02001104,38,59,26,48,56,45,68,4
E02001105,49,83,35,71,87,64,103,6
E02001106,41,64,42,62,90,68,113,14
E02001107,70,98,29,68,67,49,71,4
E02001108,13,16,14,26,43,59,72,23
E02001109,28,38,25,70,75,74,97,6
E02001110,124,124,24,103,47,36,46,7
E02001111,11,32,16,40,71,70,140,20
E02001112,72,75,26,70,65,47,56,3
E02001113,11,17,8,18,48,39,140,25
E02001114,43,83,36,84,103,90,155,13
E02001115,41,62,28,67,70,37,87,19
E02001116,13,27,15,35,36,51,71,14
E02001117,112,139,19,93,62,48,52,2
E02001118,101,106,23,120,54,38,46,3
E02001119,15,26,16,39,38,32,126,39
E02001121,14,23,10,28,35,46,86,17
E02001123,17,49,22,55,66,53,97,11
E02001124,18,32,18,42,67,68,103,11
E02001125,45,93,48,71,114,83,107,14
E02001126,9,42,14,42,61,77,133,10
E02001127,24,63,11,58,42,62,85,12
E02001128,26,77,23,58,84,97,114,9
E02001129,11,25,24,44,87,60,105,31
E02001130,32,60,30,73,96,80,83,10
E02001131,46,70,27,71,123,74,108,7
E02006860,34,48,24,51,76,58,146,42
E02001132,45,62,27,91,71,50,104,9
E02001133,49,85,40,72,61,49,44,6
E02001134,65,117,24,85,63,47,55,12
E02001135,19,47,25,47,61,70,144,19
E02001136,76,143,56,114,74,73,96,10
E02001137,74,96,28,94,43,45,50,2
E02001138,152,198,44,115,64,46,82,14
E02001139,11,29,16,51,48,62,141,20
E02001140,36,76,18,85,64,53,83,27
E02001141,29,58,22,64,87,92,196,36
E02001142,170,177,37,107,60,26,42,14
E02001143,40,64,33,62,77,79,103,22
E02001144,41,62,33,70,63,64,83,8
E02001145,61,85,40,103,79,56,99,9
E02001146,14,21,15,68,52,48,133,33
E02001147,43,77,14,64,58,78,145,18
E02001148,52,80,48,118,159,95,160,25
E02001149,25,59,33,80,114,108,188,18
E02001150,23,57,27,85,75,83,160,12
E02001151,52,112,54,103,85,80,141,23
E02001152,49,72,24,78,84,87,135,16
E02001153,20,58,23,56,106,97,203,28
E02001154,21,59,28,61,87,93,182,11
E02001155,25,59,33,65,72,97,116,11
E02001156,135,221,73,129,132,92,101,7
E02001157,16,41,13,52,76,77,158,18
E02001158,14,27,20,39,74,79,109,15
E02001159,17,37,13,44,56,57,84,22
E02001160,28,42,22,39,85,64,109,11
E02001161,29,56,36,50,79,77,115,7
E02001162,28,90,37,55,105,96,115,8
E02001163,113,161,67,107,120,80,141,6
E02001164,12,35,14,37,50,48,93,7
E02001165,26,37,25,54,78,84,99,7
E02001166,56,61,26,99,44,47,46,23
E02001167,41,67,26,59,59,40,61,8
E02001168,45,89,42,66,98,108,164,18
E02001169,136,170,43,119,104,52,67,5
E02001170,187,236,74,128,120,69,80,8
E02001171,34,86,43,53,87,74,77,4
E02001172,19,45,35,56,83,112,166,62
E02001173,10,25,17,32,54,79,123,27
E02001174,37,52,41,50,58,54,78,5
E02001175,17,41,31,43,73,73,111,9
E02001176,94,120,43,93,141,118,148,30
E02001177,44,105,49,97,138,122,178,21
E02001178,13,21,5,20,39,50,101,27
E02001179,15,31,17,45,80,71,119,21
E02001180,11,28,15,22,48,53,117,17
E02001181,12,31,11,36,70,56,107,10
E02001182,11,25,15,37,64,83,110,8
E02001183,14,32,16,35,64,73,76,11
E02001184,18,32,8,32,42,63,101,18
E02001185,41,87,49,77,190,116,180,15
E02001186,27,70,35,104,107,108,178,12
E02001187,27,46,38,67,105,86,101,5
E02001188,13,29,31,49,59,91,112,16
E02001189,47,89,41,72,100,77,115,15
E02001190,7,15,7,25,61,64,103,15
E02001191,88,121,47,79,85,69,90,5
E02001192,81,87,43,71,52,44,53,9
E02001193,16,38,25,53,72,64,99,8
E02001194,120,125,40,101,41,28,24,3
E02001195,50,87,31,95,114,76,95,11
E02001196,149,202,44,126,97,60,62,8
E02001197,61,77,40,71,60,33,68,2
E02001198,84,114,44,122,110,73,120,7
E02001199,98,129,48,85,68,44,52,8
E02001200,18,28,28,50,60,86,134,27
E02001201,23,57,17,59,61,44,60,8
E02001202,6,30,19,48,58,42,61,19
E02001203,225,160,27,112,46,20,19,3
E02001204,24,75,43,63,81,85,93,17
E02001205,36,51,46,73,73,82,120,8
E02001206,152,138,47,99,86,62,66,27
E02001207,81,119,46,109,87,50,68,7
E02001208,36,62,45,44,92,71,79,6
E02001209,42,49,37,78,57,65,84,9
E02001210,47,61,44,97,86,95,109,6
E02001211,120,98,49,94,35,34,38,13
E02001212,17,41,20,29,43,51,84,12
E02001213,107,138,59,115,93,77,79,21
E02001214,170,202,55,138,73,48,53,11
E02001215,141,139,43,87,57,44,56,22
E02001216,172,180,63,111,81,31,37,5
E02001217,52,82,46,69,95,60,72,7
E02001218,175,154,23,84,46,29,26,7
E02001219,136,138,51,73,87,40,37,6
E02001220,100,108,34,77,48,30,36,4
E02001221,133,184,42,84,52,41,36,7
E02001222,130,184,63,106,78,51,34,8
E02001223,229,177,46,95,51,24,21,1
E02001224,214,213,61,147,91,47,39,6
E02001225,151,153,53,106,66,27,36,4
E02001226,104,130,50,72,85,60,37,9
E02001227,230,203,43,74,34,24,20,2
E02001228,196,190,24,90,24,24,13,9
E02001229,53,87,31,94,85,111,108,11
E02001230,72,96,47,105,68,50,66,5
E02001231,38,54,22,54,67,58,70,10
E02001232,46,64,25,80,63,91,107,13
E02001233,31,72,34,69,105,108,145,12
E02001234,22,58,41,48,80,86,112,13
E02001235,31,69,36,50,65,64,82,8
E02001236,13,39,18,46,49,78,103,8
E02001237,16,30,25,36,47,76,74,16
E02001238,40,56,35,101,124,96,118,13
E02001239,25,56,45,53,144,118,149,16
E02001240,13,38,26,54,97,77,105,6
E02001241,11,30,17,66,76,81,122,18
E02001242,36,79,43,61,89,59,86,13
E02001243,94,142,37,133,71,59,84,5
E02001244,48,83,35,63,95,71,89,5
E02001245,30,52,28,57,66,68,108,7
E02001246,43,60,41,70,109,91,128,20
E02001247,28,54,23,44,107,68,99,17
E02001248,28,40,26,72,102,78,156,15
E02001249,24,50,39,58,96,66,89,9
E02001250,46,59,40,85,84,83,64,17
E02001251,75,119,27,96,83,48,75,8
E02001252,71,125,75,112,147,97,115,11
E02001253,30,51,30,42,86,64,84,4
E02001254,28,46,36,51,98,83,88,9
E02001255,9,21,19,53,99,89,129,6
E02001256,27,63,19,77,86,91,153,39
E02001257,62,108,47,115,157,158,182,15
E02001258,108,127,52,118,109,67,73,12
E02001259,19,39,20,37,60,80,114,31
E02001260,60,100,55,73,121,78,95,4
E02001261,14,37,32,42,47,64,115,9
E02001262,36,51,38,91,71,72,126,17
E02001263,126,139,63,96,138,65,84,7
E02001264,33,70,36,59,82,72,98,6
E02001265,48,96,39,71,122,74,118,8
E02001266,28,68,29,52,78,55,92,5
E02001267,57,95,45,52,80,84,76,22
E02001268,88,137,54,89,109,94,84,12
E02001269,39,80,46,68,94,68,85,16
E02001270,86,102,46,63,64,58,57,6
E02001271,62,74,33,57,72,54,105,5
E02001272,114,163,72,87,95,55,61,12
E02001273,113,140,49,88,63,59,57,11
E02001274,232,208,47,123,90,44,40,10
E02001275,15,65,26,48,101,52,129,15
E02001276,52,108,51,76,89,85,94,16
E02001277,46,73,29,46,52,50,85,13
E02001278,79,122,67,82,87,50,38,5
E02001279,128,144,65,105,83,48,52,9
E02001280,98,111,40,80,109,66,82,14
E02001281,134,155,73,126,86,58,58,8
E02001282,57,89,40,79,84,54,67,8
E02001283,224,167,41,158,71,53,53,15
E02001284,173,124,36,65,39,14,26,1
E02001285,282,139,23,129,42,24,27,12
E02001286,320,216,27,154,41,31,31,9
E02001287,44,87,19,56,63,58,89,2
E02001288,105,147,28,74,111,64,103,8
E02001289,131,178,72,119,164,122,138,7
E02001290,56,74,26,84,95,98,104,9
E02001291,28,76,44,62,120,120,142,3
E02001292,106,146,57,102,99,80,99,6
E02001293,51,73,24,79,81,86,123,3
E02001294,32,70,25,61,85,111,113,6
E02001295,18,49,25,51,96,135,184,23
E02001296,9,38,20,37,62,81,183,8
E02001297,25,40,20,64,71,105,136,16
E02001298,11,28,17,37,72,77,174,19
E02001299,38,68,35,79,121,83,156,21
E02001300,28,62,33,64,119,130,210,23
E02001301,25,43,19,55,75,98,179,19
E02001302,19,52,20,68,116,109,197,7
E02001303,26,47,30,63,102,70,155,14
E02001304,164,254,70,163,193,153,184,5
E02001305,60,110,35,84,133,98,153,16
E02001306,42,68,39,45,125,99,162,8
E02001307,93,128,57,92,130,101,131,8
E02001308,43,63,40,46,95,76,120,16
E02001309,29,82,35,74,104,86,133,5
E02001310,19,34,24,46,103,93,161,19
E02001311,35,74,21,68,108,92,124,8
E02001312,18,60,27,50,76,62,139,13
E02001313,24,53,26,63,84,75,168,20
E02001314,52,86,33,49,72,51,68,9
E02001315,92,104,49,103,108,78,104,9
E02001316,23,44,26,40,48,61,115,7
E02001317,50,106,38,74,99,83,148,18
E02001318,56,102,40,83,147,103,188,11
E02001319,26,40,19,62,91,87,135,5
E02001320,48,89,31,87,110,69,158,11
E02001321,61,70,33,77,113,85,137,6
E02001322,69,124,29,92,118,82,150,9
E02001323,118,115,43,73,100,65,98,3
E02001324,42,88,31,65,115,92,169,10
E02001325,102,131,35,90,99,70,100,8
E02001326,74,129,50,105,101,81,113,12
E02005176,92,107,57,87,102,99,139,5
E02005177,34,73,36,62,79,57,90,18
E02005178,9,30,9,37,58,63,115,33
E02005179,52,98,28,92,120,71,160,12
E02005180,77,100,28,84,78,62,107,12
E02005181,23,46,20,49,73,66,87,13
E02005182,16,49,19,46,64,105,117,11
E02005183,62,117,17,83,95,85,121,7
E02005184,64,117,38,104,61,52,64,4
E02005185,21,43,24,46,101,100,153,18
E02005186,47,77,19,65,66,48,81,17
E02006881,74,149,47,110,131,92,137,26
E02005189,28,67,29,42,49,56,60,13
E02005190,93,111,21,129,74,41,46,8
E02005191,93,128,49,112,89,59,88,4
E02005192,85,98,20,78,70,39,49,8
E02005193,125,154,49,112,93,62,88,11
E02005194,91,126,52,78,79,62,146,21
E02005195,92,103,29,148,48,56,81,9
E02005196,132,168,52,97,83,66,91,19
E02005197,20,37,19,65,77,74,123,11
E02005198,64,95,39,70,109,91,180,9
E02005199,101,151,34,151,82,56,102,5
E02005200,24,54,15,48,61,43,102,10
E02005201,64,83,29,91,97,80,160,12
E02005202,129,178,41,163,131,69,129,9
E02005203,100,155,32,210,85,64,69,16
E02005204,160,175,53,137,132,78,104,9
E02005205,99,101,27,114,73,44,58,4
E02005206,85,139,59,119,96,61,80,10
E02005207,233,270,88,217,75,55,60,11
E02005208,227,290,94,211,103,78,102,26
E02005209,112,159,53,146,142,79,114,10
E02005210,303,350,121,227,119,78,113,21
E02005211,250,227,77,157,96,63,66,12
E02005212,89,156,44,135,148,108,176,8
E02005213,76,113,40,113,131,101,154,18
E02005214,46,99,22,77,103,54,109,5
E02005215,67,118,43,132,167,136,189,26
E02005216,19,33,12,37,76,68,102,2
E02005217,33,45,17,69,94,96,165,38
E02005218,38,66,28,71,104,76,153,16
E02005219,89,130,44,101,97,77,110,7
E02005220,59,88,36,102,136,72,94,10
E02005221,180,199,66,174,159,85,110,15
E02005222,176,158,27,204,60,39,47,6
E02005223,177,252,65,178,100,60,69,17
E02005224,101,190,65,148,92,71,95,12
E02005225,111,134,29,123,72,43,71,2
E02005226,29,82,42,115,85,69,125,28
E02005228,25,57,24,79,87,63,111,10
E02005229,28,59,13,64,49,42,61,22
E02005230,38,101,39,102,124,100,163,16
E02005231,31,42,40,45,77,70,166,17
E02005233,35,57,19,35,55,47,74,12
E02005234,50,47,17,39,39,35,57,4
E02005235,21,32,16,19,28,25,45,1
E02005236,90,225,75,238,207,128,179,17
E02005237,148,112,44,87,63,47,83,12
E02005238,53,81,34,66,63,66,84,4
E02005239,97,83,27,171,57,46,75,6
E02006871,107,229,91,159,166,137,177,19
E02005240,48,62,23,64,85,67,53,5
E02005241,31,65,24,76,81,87,70,3
E02005242,63,83,19,107,91,85,70,6
E02005243,28,65,19,83,67,59,82,10
E02005244,34,45,18,57,65,62,62,11
E02005245,89,111,18,140,87,50,82,4
E02005246,20,43,14,47,45,58,92,10
E02005247,181,228,41,204,89,70,96,17
E02005248,10,30,11,33,51,58,96,14
E02005249,29,55,31,63,99,80,164,12
E02005250,26,51,19,52,54,53,128,14
E02005251,64,92,25,91,84,81,88,12
E02005252,95,128,24,115,88,74,127,18
E02005253,101,106,24,139,56,30,46,9
E02005254,160,151,33,154,51,23,45,3
E02005255,177,229,69,94,113,77,62,6
E02005256,70,87,34,52,61,31,50,11
E02005257,30,52,25,63,73,66,93,17
E02005258,136,160,62,89,112,71,68,22
E02005259,32,98,48,80,108,114,159,19
E02005260,65,112,56,70,131,90,120,22
E02005261,23,50,32,55,78,90,160,24
E02005262,54,63,20,46,38,30,30,6
E02005263,10,21,10,30,41,55,78,12
E02005264,20,45,34,62,92,94,114,5
E02005265,56,114,65,82,139,95,153,15
E02005266,13,18,14,46,56,60,125,39
E02005267,3,8,14,21,32,36,81,10
E02005268,16,51,35,42,86,79,157,17
E02005269,27,45,33,48,57,71,117,26
E02005270,141,156,22,259,51,41,61,1
E02005271,117,146,32,111,101,36,73,9
E02005272,64,104,30,99,97,58,116,19
E02005273,87,119,28,133,61,37,71,1
E02005274,136,147,33,146,55,30,52,7
E02005275,55,72,21,80,76,49,70,8
E02005276,153,152,30,144,75,40,59,2
E02005277,228,251,69,178,103,72,65,12
E02005278,57,70,21,85,66,47,85,16
E02005279,83,112,23,120,80,63,159,22
E02005280,64,97,20,92,81,94,175,21
E02005281,59,103,28,92,89,67,165,4
E02005284,89,115,23,76,61,45,54,12
E02005285,84,79,30,82,68,50,72,16
E02005286,63,103,26,106,82,70,105,13
E02006884,79,111,31,130,128,94,266,18
E02005287,115,136,34,50,57,40,35,3
E02005288,94,119,41,106,91,60,67,4
E02005289,117,132,51,66,67,55,53,5
E02005290,48,85,28,85,88,56,75,7
E02005291,40,69,44,63,60,70,72,8
E02005292,21,70,31,55,73,59,77,5
E02005293,52,80,45,51,91,96,116,9
E02005294,27,56,20,56,88,76,89,5
E02005295,46,87,26,74,115,102,101,13
E02005296,140,159,56,129,89,49,54,4
E02005297,149,190,67,204,107,59,68,9
E02005298,63,76,38,78,119,72,91,9
E02005299,26,57,18,33,69,64,85,12
E02005300,39,63,29,59,33,37,49,9
E02005301,49,94,44,49,77,96,96,12
E02005302,97,120,27,70,114,66,61,10
E02005303,33,64,29,60,59,75,94,14
E02005304,109,157,40,210,95,76,104,7
E02005305,83,144,48,241,89,64,85,12
E02005306,84,152,40,221,83,79,109,8
E02005307,80,132,46,147,129,77,135,6
E02005308,165,162,30,164,66,36,59,6
E02005309,144,211,80,97,119,95,78,12
E02005310,84,96,37,93,77,86,87,5
E02005311,118,129,25,165,58,46,73,4
E02005312,26,55,13,41,57,59,104,3
E02005313,27,51,12,46,74,83,144,18
E02005314,16,43,17,56,71,95,144,26
E02005315,221,238,69,180,89,65,65,16
E02005316,17,48,14,34,50,63,106,10
E02005317,11,24,18,39,58,66,118,16
E02005318,86,125,35,97,95,84,130,10
E02005319,40,79,37,105,140,103,175,19
E02005320,30,102,32,104,111,72,83,17
E02005321,68,129,58,101,153,85,111,11
E02005322,150,241,99,349,215,132,195,19
E02005323,53,103,34,72,120,66,104,11
E02005324,121,107,20,159,57,44,50,10
E02005325,201,222,91,230,133,103,149,12
E02005326,108,194,82,218,176,141,200,18
E02005327,67,118,21,229,66,53,58,18
E02005328,106,203,76,174,136,94,127,7
E02005329,56,137,70,146,134,86,129,11
E02005330,148,231,92,172,169,78,93,5
E02005331,115,180,56,158,95,53,72,24
E02005332,173,236,85,219,111,55,70,6
E02001327,7,15,2,23,35,62,103,23
E02001328,21,66,40,80,107,138,175,17
E02001329,7,26,14,26,52,107,135,32
E02001330,13,26,22,48,70,94,145,28
E02001331,60,79,38,88,97,132,161,26
E02001332,7,22,18,46,70,149,183,33
E02001333,40,55,29,53,107,155,175,34
E02001334,6,23,14,33,43,81,117,25
E02001335,32,81,39,50,102,100,110,17
E02001336,9,35,17,29,64,89,160,30
E02001337,27,36,29,45,56,74,102,16
E02001338,12,46,22,38,86,96,113,14
E02001339,19,43,22,41,73,87,133,17
E02001340,55,130,78,80,164,113,109,15
E02001341,17,47,25,51,75,100,143,12
E02001342,65,144,51,103,124,84,79,19
E02001343,41,111,30,88,100,80,93,6
E02001344,14,37,10,33,53,65,100,37
E02001345,28,53,37,45,85,71,78,8
E02001346,17,48,21,23,66,111,126,23
E02001347,8,41,24,31,87,109,152,13
E02001348,26,56,28,48,99,108,116,6
E02001349,16,42,37,42,81,98,119,12
E02001350,18,24,27,29,68,110,184,25
E02001351,21,31,13,49,79,116,175,20
E02001352,12,28,36,30,75,88,126,19
E02001353,17,55,19,43,48,68,68,8
E02001354,6,32,39,52,68,87,167,13
E02001355,8,38,22,34,71,87,141,23
E02001356,7,20,23,29,53,53,116,13
E02001357,12,33,26,36,74,117,155,18
E02001358,6,16,17,30,66,96,149,19
E02001359,32,61,23,73,62,66,82,15
E02001360,6,25,23,31,82,114,218,34
E02001361,12,47,33,48,103,89,195,16
E02001362,24,69,54,57,91,95,184,18
E02001363,16,38,21,49,66,93,144,24
E02001364,5,24,14,39,50,63,94,37
E02001365,13,30,35,63,83,110,143,20
E02001366,23,61,38,66,91,106,165,30
E02001367,92,148,67,121,110,87,106,15
E02001368,10,23,22,35,68,115,204,37
E02001369,10,24,16,38,75,116,256,43
E02001370,7,34,20,41,68,117,210,39
E02001371,10,24,23,34,67,83,108,39
E02001372,22,68,37,42,70,79,109,40
E02001373,15,52,34,50,80,107,158,38
E02001374,13,36,18,56,40,75,106,44
E02001375,21,54,27,54,101,111,153,32
E02001376,9,32,16,44,75,81,160,22
E02001377,12,25,10,39,65,67,133,41
E02001378,25,54,41,66,64,96,133,40
E02001380,56,133,52,77,89,66,83,12
E02001381,17,42,23,37,64,75,133,25
E02001382,63,115,46,76,73,55,70,3
E02001383,20,31,18,30,50,56,65,30
E02001384,11,35,21,33,51,61,97,18
E02001385,9,24,19,34,51,73,86,58
E02001386,21,49,34,67,95,124,220,29
E02001387,129,133,29,92,54,43,42,10
E02001388,21,53,28,37,45,38,77,12
E02001389,24,28,23,37,36,44,55,62
E02001390,23,26,24,36,66,113,218,33
E02001391,7,24,27,39,67,103,126,34
E02001392,144,178,59,108,97,56,53,5
E02001393,227,199,44,116,32,29,20,6
E02001394,58,114,35,71,76,80,82,71
E02001395,49,111,52,32,71,56,52,4
E02001396,19,47,20,45,75,94,155,33
E02001397,88,160,50,76,82,109,138,14
E02001398,72,64,35,57,65,70,108,17
E02001399,95,146,51,80,84,45,77,6
E02001400,31,68,40,47,87,75,95,24
E02001401,74,156,77,61,137,92,113,11
E02001402,130,149,59,61,95,67,71,15
E02001403,4,29,23,24,70,76,96,14
E02001404,7,27,19,33,81,89,123,17
E02001405,4,24,16,31,77,161,156,30
E02006932,13,13,4,10,8,12,17,2
E02006933,14,22,10,19,32,29,46,14
E02006934,9,6,1,8,4,6,16,3
E02001429,93,167,84,113,127,91,97,2
E02001430,119,192,73,147,88,58,66,5
E02001431,206,254,72,203,93,88,87,27
E02001432,111,169,43,167,89,86,100,37
E02001433,51,72,39,98,66,66,88,5
E02001434,47,75,27,96,54,50,68,10
E02001435,57,74,33,109,74,58,77,14
E02001436,77,132,50,115,86,67,86,4
E02001437,318,342,77,260,94,64,88,20
E02001438,94,121,38,126,74,59,67,6
E02001439,61,142,53,80,87,78,96,8
E02001440,284,302,71,94,91,41,29,7
E02001441,294,291,79,97,63,32,32,7
E02001442,155,210,44,115,76,39,55,8
E02001443,159,239,49,85,63,34,47,2
E02001444,101,165,52,78,84,64,57,4
E02001445,89,176,57,101,116,74,115,7
E02001446,65,166,78,100,121,69,100,3
E02001447,101,161,59,72,109,86,84,21
E02001448,74,148,75,90,111,67,79,5
E02001449,98,202,59,132,114,96,111,20
E02001450,216,204,57,133,60,46,39,9
E02001451,19,41,36,47,81,113,162,34
E02001452,16,30,18,40,67,87,151,35
E02001453,70,171,71,91,105,88,110,2
E02001454,61,119,53,98,123,84,96,5
E02001455,37,99,53,61,107,83,115,4
E02001456,55,111,56,62,63,54,80,16
E02001457,9,45,16,26,69,92,123,18
E02001458,27,81,45,48,55,64,91,6
E02001459,24,48,32,49,70,65,135,10
E02001460,39,76,33,62,86,123,176,34
E02001461,29,64,44,69,79,71,147,7
E02001462,7,31,26,37,68,72,118,20
E02001463,13,43,30,54,63,81,123,17
E02001464,8,14,20,28,65,73,136,29
E02001465,12,28,14,38,50,76,169,46
E02001466,21,62,23,67,91,101,184,26
E02001406,191,200,57,141,121,108,105,16
E02001407,88,147,50,86,124,62,115,8
E02001408,60,85,24,61,114,58,83,6
E02001409,55,112,42,78,154,143,182,15
E02001410,28,51,22,39,95,87,158,2
E02001411,40,65,28,43,109,82,121,8
E02001412,102,154,36,64,105,102,129,7
E02001413,36,88,38,66,165,139,198,15
E02001414,142,173,47,74,101,60,54,3
E02001415,29,52,18,40,92,59,100,12
E02001416,10,16,12,19,79,70,121,12
E02001417,12,40,30,41,75,68,157,26
E02001418,21,35,22,41,92,59,80,13
E02001419,14,31,21,40,93,79,187,13
E02001420,76,114,45,69,152,96,140,9
E02001421,57,101,44,70,143,125,189,10
E02001422,6,19,6,19,63,59,134,18
E02001423,130,127,26,69,78,72,77,14
E02001424,45,92,34,74,172,177,275,27
E02001425,51,105,37,61,172,118,245,17
E02001426,45,88,48,63,107,90,134,5
E02001427,36,65,31,81,152,105,195,16
E02001428,139,179,42,83,105,70,73,13
E02001467,69,123,52,92,87,88,100,17
E02001468,32,98,46,66,56,86,82,32
E02001469,102,179,77,96,104,71,73,16
E02001470,98,154,66,102,74,77,92,9
