msoa11cd,"1. Higher managerial, administrative and professional occupations","2. Lower managerial, administrative and professional occupations",3. Intermediate occupations,4. Small employers and own account workers,5. Lower supervisory and technical occupations,6. Semi-routine occupations,7. Routine occupations,8. Never worked and long-term unemployed
E02003695,27,50,36,41,56,49,48,36
E02003696,10,46,22,21,29,47,33,15
E02003697,11,18,8,6,20,19,12,8
E02003698,14,37,30,21,34,54,27,10
E02003699,7,18,16,14,41,23,33,10
E02003701,21,42,25,23,63,76,48,45
E02003702,20,42,21,21,25,39,22,13
E02003703,14,48,28,13,35,51,29,31
E02003704,4,31,13,10,27,25,22,15
E02003705,13,48,17,11,21,65,21,25
E02003706,12,48,14,14,31,40,29,22
E02003707,8,38,25,16,18,50,30,38
E02003708,6,42,26,24,34,104,46,65
E02003709,8,25,14,18,12,47,23,32
E02003710,24,76,31,14,30,92,33,22
E02003711,20,53,38,15,46,60,33,18
E02003712,11,38,23,15,23,46,42,42
E02003713,10,29,16,11,15,28,24,6
E02003714,15,33,14,17,23,37,40,13
E02003715,9,25,21,9,7,24,19,8
E02003716,13,27,7,7,15,34,18,11
E02003717,15,45,17,20,19,38,26,20
E02003718,5,27,9,9,20,36,24,12
E02006824,14,44,21,21,42,65,27,23
E02004356,5,37,23,21,49,86,73,57
E02004357,1,31,27,16,30,75,41,49
E02004358,4,21,26,22,20,63,33,46
E02004359,5,23,17,12,23,60,35,29
E02004361,8,25,16,26,29,47,36,24
E02004362,4,30,36,27,32,86,33,35
E02004363,9,31,26,19,28,40,27,27
E02004364,10,28,20,21,19,44,24,28
E02004365,13,48,20,22,28,58,77,25
E02004366,12,44,24,7,33,48,25,10
E02004367,9,26,14,8,13,24,12,8
E02006857,9,28,18,23,23,63,36,37
E02006858,7,30,25,22,28,42,28,31
E02004368,9,36,27,21,36,63,48,27
E02004369,8,27,27,23,30,66,35,26
E02004370,5,31,9,26,34,74,54,67
E02004371,5,26,21,24,44,54,50,54
E02004372,5,25,28,11,19,63,32,64
E02004373,5,30,23,29,39,71,40,49
E02004374,1,38,29,20,21,52,34,41
E02004375,6,38,29,16,29,86,49,77
E02004376,12,45,21,27,35,63,55,66
E02004377,17,31,36,38,42,81,60,45
E02004378,11,51,46,17,27,90,50,67
E02004379,9,47,19,28,31,43,31,26
E02004380,9,35,18,29,27,46,32,14
E02004381,6,22,24,19,33,59,84,40
E02004382,6,27,15,19,17,30,36,20
E02004383,11,22,11,11,20,56,51,46
E02004384,4,28,24,27,32,58,34,24
E02004385,4,19,33,26,33,60,41,14
E02004386,1,22,18,18,36,45,37,28
E02004387,5,23,13,24,30,73,47,43
E02004388,2,31,22,24,24,52,24,26
E02004389,10,34,22,25,22,58,32,27
E02004390,6,28,30,23,32,39,31,39
E02004391,7,23,24,13,29,48,26,14
E02004392,11,24,16,40,39,54,48,42
E02004393,6,10,11,22,18,33,19,11
E02004394,11,20,18,24,30,41,16,24
E02004395,3,24,13,17,40,44,49,40
E02004396,5,22,18,23,39,49,26,32
E02004397,6,25,11,32,27,34,28,28
E02004398,7,25,27,24,29,66,55,71
E02004399,4,15,14,14,16,46,32,37
E02004400,12,26,20,18,26,39,27,19
E02004401,7,13,21,24,21,36,25,21
E02004402,7,44,26,22,33,62,42,45
E02004403,18,25,13,14,28,43,25,16
E02004404,6,18,14,11,21,28,13,13
E02004405,4,35,22,22,18,43,26,13
E02004406,14,40,20,23,39,32,16,12
E02004407,9,27,21,22,19,37,23,19
E02004408,10,61,27,32,27,69,47,27
E02004409,7,16,6,19,17,18,16,16
E02004410,9,40,22,25,23,36,28,12
E02004411,7,31,24,23,38,54,58,26
E02004412,8,29,22,31,33,49,52,27
E02004413,6,34,11,23,21,27,35,10
E02004414,6,39,20,27,28,41,41,16
E02004415,9,18,16,24,29,29,29,17
E02004416,5,23,22,31,26,26,25,15
E02004417,4,22,12,21,27,40,22,18
E02004418,5,26,15,26,25,38,38,12
E02004419,6,27,14,18,27,54,32,26
E02004420,11,33,25,32,40,43,32,21
E02004421,5,20,8,16,22,39,38,15
E02004422,8,30,22,22,31,51,31,13
E02004423,6,30,12,13,25,36,28,13
E02004675,10,40,35,19,39,53,45,23
E02004676,14,34,27,23,47,52,25,16
E02004677,10,29,23,11,31,35,42,16
E02004678,11,39,19,10,37,35,27,14
E02004679,15,34,26,12,31,31,33,10
E02004680,13,39,31,14,29,27,18,7
E02004681,31,80,51,25,65,80,71,43
E02004682,15,34,28,13,30,67,52,18
E02004683,10,38,30,13,33,51,60,34
E02004684,15,62,37,17,36,59,62,32
E02004685,42,51,31,12,26,51,46,18
E02004686,28,61,42,16,32,61,42,19
E02004687,12,32,36,10,26,60,69,28
E02004688,12,38,29,24,31,60,52,20
E02004689,5,27,17,8,11,33,30,10
E02004690,16,52,22,15,34,59,41,24
E02004691,12,36,22,17,34,38,21,8
E02004692,8,41,26,12,45,36,20,7
E02004693,13,32,18,16,38,53,51,18
E02004694,12,33,20,16,26,42,27,13
E02004695,13,40,22,6,36,48,30,15
E02004696,11,18,18,9,26,31,11,19
E02004697,7,19,10,5,17,26,20,10
E02004698,6,22,31,15,30,50,45,40
E02004699,13,60,28,21,59,53,57,21
E02004700,19,53,105,9,62,33,37,29
E02004702,12,52,18,44,41,60,72,33
E02004703,14,52,28,25,46,58,52,15
E02004704,4,16,16,23,21,39,32,13
E02004705,9,38,21,18,36,53,52,13
E02004706,6,22,13,16,30,55,25,12
E02004707,10,51,19,25,29,54,43,24
E02004708,10,41,14,21,40,56,50,25
E02004709,7,25,22,26,25,55,22,13
E02004710,9,33,24,18,23,57,33,12
E02006829,7,33,22,10,24,26,35,10
E02006838,11,19,6,11,16,31,41,11
E02004712,14,33,23,12,22,40,25,6
E02004713,13,31,35,20,41,64,49,15
E02004714,21,45,29,19,43,37,33,16
E02004715,18,45,29,29,56,74,51,32
E02004716,15,43,29,25,57,67,58,33
E02004717,21,43,32,28,63,89,80,48
E02004718,21,59,43,49,56,93,49,39
E02004719,9,45,39,17,60,73,51,27
E02004720,21,54,33,37,60,69,42,26
E02004721,15,59,41,20,47,67,35,17
E02004722,11,47,30,19,39,45,39,24
E02004723,15,61,40,29,37,71,33,31
E02004724,11,31,16,25,60,47,44,34
E02004725,7,26,16,14,20,29,47,11
E02004726,10,41,13,15,21,24,33,8
E02004727,13,29,20,14,53,36,42,12
E02004728,16,35,39,17,43,40,49,18
E02004729,12,48,31,22,36,64,57,35
E02004730,23,32,30,17,41,42,33,15
E02004731,19,47,39,14,22,35,47,10
E02004732,9,44,33,21,39,45,34,9
E02004733,8,29,30,17,35,54,36,17
E02004734,16,51,33,23,54,72,47,43
E02004735,14,31,25,14,29,38,34,18
E02004736,9,35,29,22,35,51,52,18
E02004737,15,32,26,24,48,66,53,26
E02004738,12,50,31,31,36,46,42,23
E02004739,12,36,20,23,24,43,30,19
E02004740,16,21,22,15,23,34,22,6
E02004741,11,32,23,19,45,65,53,39
E02004742,7,23,15,17,49,56,44,32
E02004743,15,36,31,15,43,62,48,25
E02004744,12,52,33,17,41,57,69,65
E02004745,14,40,48,20,53,68,101,41
E02004746,15,50,28,16,42,45,42,24
E02004747,8,22,20,12,32,33,59,21
E02004748,22,88,49,27,65,85,84,66
E02004749,17,27,21,11,27,30,27,18
E02004750,11,34,28,14,52,59,43,35
E02004751,9,42,28,23,34,43,35,19
E02004752,10,63,44,26,43,47,30,9
E02004753,12,63,60,27,44,73,54,38
E02004754,7,19,11,9,19,21,25,9
E02004755,21,80,43,24,38,48,35,21
E02004756,18,37,21,18,31,40,32,6
E02004757,13,41,25,12,32,45,16,15
E02004758,12,35,27,15,37,49,24,28
E02004759,8,36,18,18,33,40,40,10
E02004760,11,33,32,16,21,34,20,15
E02004761,60,53,161,8,55,29,24,5
E02004764,2,32,29,28,39,50,35,22
E02004765,8,35,23,20,28,46,35,13
E02004766,4,22,19,24,38,63,48,33
E02004767,10,13,15,30,38,43,51,45
E02004768,6,40,21,21,37,45,44,25
E02004769,10,32,20,32,45,82,54,47
E02004770,8,20,25,41,40,46,72,59
E02004771,7,29,36,28,47,101,86,63
E02004772,17,42,39,26,36,78,63,26
E02004774,15,28,17,14,26,39,23,25
E02004775,13,42,30,20,41,55,30,25
E02004776,9,29,14,19,13,28,25,11
E02004777,6,18,18,15,18,26,28,13
E02004778,7,21,14,24,28,43,26,10
E02006822,15,38,29,26,26,72,49,31
E02006830,9,33,14,23,23,57,54,39
E02006831,10,39,25,21,22,42,34,15
E02004779,8,48,13,35,55,60,66,20
E02004780,6,24,22,18,50,54,43,17
E02004781,8,45,26,18,56,49,43,21
E02004782,7,41,28,19,36,55,64,32
E02004783,9,41,28,12,41,54,30,18
E02004784,9,30,14,13,30,29,20,9
E02004785,6,16,12,9,34,14,25,15
E02004786,12,46,60,19,59,50,52,27
E02004787,12,37,30,16,38,38,31,19
E02004788,9,20,13,24,29,40,32,15
E02004789,9,55,34,22,58,72,81,32
E02004790,10,34,17,16,56,43,42,24
E02004791,5,22,15,10,42,46,49,29
E02004792,9,60,37,15,63,49,47,21
E02004793,9,22,16,10,34,30,25,12
E02004794,10,20,15,12,36,36,26,6
E02004795,12,18,14,11,45,45,59,20
E02004796,8,35,22,25,31,54,40,13
E02004797,9,21,19,19,39,66,51,28
E02004798,3,20,10,15,36,54,46,25
E02004799,7,20,10,26,40,59,46,24
E02004800,3,21,15,10,26,27,22,4
E02004801,4,23,4,16,21,30,28,4
E02004802,9,29,31,13,52,70,48,26
E02004803,11,29,39,17,48,72,60,60
E02004804,12,47,37,17,45,58,42,16
E02004805,31,55,35,14,32,47,33,15
E02004806,13,36,33,20,33,46,37,10
E02004807,11,43,28,15,34,69,48,32
E02004808,27,60,59,18,61,72,37,30
E02004809,40,137,437,10,80,60,56,37
E02004810,5,45,29,17,56,74,51,31
E02004811,12,39,27,20,54,44,46,23
E02004812,7,39,31,18,52,63,36,19
E02004813,6,28,16,19,23,58,29,37
E02004814,12,26,29,14,25,52,39,13
E02004815,4,30,35,4,40,69,80,37
E02004816,9,39,49,19,45,66,75,40
E02004817,13,34,39,21,44,62,47,24
E02004818,22,47,38,16,57,76,53,16
E02004819,13,42,39,12,35,56,36,21
E02004820,28,35,48,5,31,31,39,12
E02004821,14,23,18,12,21,37,14,6
E02004822,14,22,16,17,34,40,43,7
E02004823,12,37,33,14,40,52,52,16
E02004824,5,23,18,6,23,32,28,18
E02004825,19,51,28,17,32,73,60,20
E02004826,11,36,14,13,26,33,26,20
E02004827,14,50,34,9,15,35,38,17
E02004828,10,34,21,14,39,49,27,13
E02004829,8,16,19,7,13,23,15,7
E02004830,16,23,23,11,25,31,19,7
E02004831,14,32,20,12,25,45,25,12
E02004832,10,26,13,20,43,34,30,12
E02004833,7,43,20,15,35,54,51,23
E02004834,15,39,23,18,27,48,39,30
E02004835,32,55,27,8,31,35,20,31
E02004836,13,21,14,11,19,59,32,25
E02004837,16,46,19,17,27,37,26,12
E02004838,13,31,21,11,26,49,30,16
E02004839,10,23,13,23,28,32,22,10
E02004840,15,29,21,35,38,44,48,16
E02004841,29,67,32,25,40,40,39,30
E02004842,28,35,61,15,47,47,27,19
E02004996,9,27,21,23,35,37,35,26
E02004997,7,20,16,16,21,40,27,26
E02004998,5,43,14,17,26,45,32,7
E02004999,17,64,33,31,59,91,62,59
E02005000,10,50,36,34,69,94,56,46
E02005001,9,40,32,32,46,68,50,26
E02005002,9,50,31,34,47,82,74,43
E02005003,8,51,23,25,62,91,82,71
E02005004,16,55,39,45,75,107,63,42
E02005005,15,31,19,27,31,44,32,12
E02005006,5,17,8,30,23,28,36,23
E02005007,16,35,21,23,45,46,39,24
E02005008,4,32,16,20,33,55,43,17
E02005009,1,14,17,28,30,32,17,15
E02005010,6,25,15,33,40,72,48,31
E02005011,5,23,9,15,23,44,37,30
E02005012,3,24,15,22,30,61,44,45
E02005013,9,15,22,17,34,66,42,37
E02005014,7,31,14,11,24,54,27,19
E02005015,12,29,33,26,47,60,40,25
E02005016,5,21,16,20,30,43,46,34
E02005017,3,22,12,17,19,40,33,20
E02005018,5,22,14,15,30,45,41,19
E02005019,5,15,9,13,26,42,17,20
E02005020,9,26,19,16,40,50,26,34
E02005021,6,27,9,7,13,29,23,20
E02005022,3,23,15,12,16,57,41,33
E02005023,19,58,175,11,30,49,48,63
E02005025,13,41,22,17,30,53,37,44
E02005026,4,28,14,18,25,32,30,24
E02005027,4,13,10,4,23,33,18,14
E02006855,9,29,14,18,20,47,33,33
E02006856,13,79,38,19,40,63,39,38
E02005028,3,27,21,20,44,54,55,48
E02005029,14,64,37,35,60,66,49,36
E02005030,18,52,42,47,61,56,51,37
E02005031,17,37,39,33,42,51,50,40
E02005032,19,44,30,35,61,63,63,49
E02005033,5,34,29,37,44,47,44,40
E02005034,12,42,35,16,37,58,32,22
E02005035,21,44,27,21,35,80,44,27
E02005036,12,31,26,14,30,44,38,47
E02005037,7,34,24,34,21,38,30,24
E02005038,6,25,17,16,17,28,23,22
E02005039,6,26,31,27,34,61,47,26
E02005040,10,24,21,18,26,40,25,6
E02005041,9,17,12,17,32,42,29,17
E02005042,15,21,16,16,40,53,40,49
E02005043,10,37,23,15,31,59,31,34
E02005044,10,28,14,12,26,54,36,23
E02005045,6,23,29,26,49,64,44,40
E02005046,5,18,14,12,39,59,43,50
E02005047,8,21,21,18,35,64,51,33
E02005048,10,21,19,18,30,27,25,37
E02005049,3,20,25,12,20,33,20,12
E02005050,17,35,30,25,25,54,46,24
E02005051,14,61,48,33,83,126,85,101
E02005052,10,40,37,10,24,89,54,35
E02005053,7,43,36,17,52,80,75,74
E02005054,7,16,25,15,33,40,27,9
E02005055,12,35,25,27,33,58,63,56
E02005056,14,52,27,49,43,78,121,79
E02005057,21,41,41,34,41,83,79,51
E02005058,8,44,18,25,43,66,53,34
E02005059,16,59,28,36,41,58,56,45
E02005060,11,47,30,21,31,50,50,47
E02005061,10,28,22,23,23,72,37,63
E02005062,11,40,21,19,34,61,30,35
E02005063,7,28,29,18,36,59,39,21
E02005064,10,26,22,24,32,36,24,21
E02005065,6,26,18,32,45,48,45,62
E02005066,22,37,25,20,31,50,30,20
E02005067,11,32,28,30,24,29,37,23
E02005068,15,31,34,15,41,44,28,19
E02005069,8,66,25,26,39,30,50,31
E02005070,7,42,25,10,33,38,27,8
E02005071,28,100,171,34,69,91,125,51
E02005072,13,43,25,10,36,51,33,16
E02005073,28,81,54,39,58,94,65,47
E02005074,10,40,18,19,22,35,23,11
E02005075,21,43,33,19,31,80,67,39
E02005076,10,41,26,42,56,64,65,53
E02005077,11,29,18,29,31,75,69,45
E02005078,12,33,14,23,39,43,47,24
E02005079,9,41,24,29,31,41,21,16
E02005080,5,33,40,45,52,104,98,106
E02005081,6,25,18,16,19,23,28,19
E02005082,14,49,34,40,45,57,48,27
E02005083,10,34,20,20,29,28,37,16
E02005084,10,22,17,16,20,28,34,29
E02005085,10,17,17,19,24,32,33,20
E02005086,10,29,17,15,30,31,44,12
E02005087,15,47,25,36,34,47,34,16
E02005088,13,29,31,25,44,75,64,32
E02005089,13,31,25,14,31,41,26,18
E02005090,10,20,18,26,29,31,14,17
E02005091,26,50,29,35,22,30,28,15
E02005093,8,29,14,20,25,33,31,11
E02005094,19,35,20,29,27,39,36,19
E02005095,10,28,12,20,31,32,23,9
E02005096,19,33,26,16,23,51,46,25
E02005097,17,39,25,12,10,29,15,12
E02005098,31,37,25,12,24,15,39,11
E02005099,11,27,21,18,36,34,26,18
E02005100,15,43,23,24,30,50,52,27
E02005101,11,18,22,16,17,33,18,12
E02006832,8,40,28,19,35,37,32,21
E02005102,6,26,23,20,23,34,23,17
E02005103,13,50,38,30,29,61,53,45
E02005104,5,37,30,15,50,54,52,46
E02005105,5,35,23,20,34,72,55,67
E02005106,9,34,35,17,49,91,42,44
E02005107,57,62,197,23,55,77,33,64
E02005109,5,19,19,6,13,27,9,15
E02005110,5,23,19,15,30,38,37,27
E02005111,10,15,18,8,23,54,40,21
E02005112,5,20,19,17,25,40,32,32
E02005113,6,23,23,23,31,53,36,28
E02005114,1,27,19,22,35,46,52,31
E02006879,11,26,38,24,47,86,46,86
E02006880,14,48,40,15,49,72,46,35
E02005115,2,23,26,26,23,41,75,83
E02005116,8,11,17,17,29,46,66,62
E02005117,9,16,23,25,34,38,44,34
E02005118,16,32,39,26,42,76,69,53
E02005119,2,7,10,21,34,36,54,54
E02005120,6,26,24,45,46,68,105,139
E02005121,9,51,44,33,55,93,95,53
E02005122,10,30,25,26,23,34,33,29
E02005123,15,45,44,38,53,83,74,59
E02005124,10,35,31,42,40,74,70,89
E02005125,5,35,31,17,39,57,82,47
E02005126,14,39,28,30,44,55,46,26
E02005127,10,37,42,23,30,67,39,21
E02005128,3,26,26,26,22,47,74,42
E02005129,7,41,29,25,37,72,91,61
E02005130,5,33,14,27,33,49,43,50
E02005131,7,15,13,12,33,23,36,16
E02005132,3,29,19,30,40,109,112,148
E02005133,5,24,20,17,22,49,29,22
E02005134,3,28,21,15,36,54,59,87
E02005135,13,31,35,18,35,46,38,47
E02005136,5,27,23,26,36,56,35,48
E02005137,5,23,20,27,24,62,39,81
E02005138,7,34,13,37,25,61,38,58
E02005139,4,23,15,14,20,44,23,33
E02005140,6,26,17,7,22,29,27,18
E02005141,2,29,26,12,14,31,33,20
E02005142,7,25,25,21,34,55,28,31
E02005143,11,27,13,20,25,49,39,55
E02005144,3,40,24,21,16,64,38,105
E02005145,7,25,14,21,23,22,17,7
E02005146,7,28,36,20,28,59,38,40
E02005147,11,23,21,31,32,77,55,57
E02005148,9,27,14,15,23,39,38,17
E02005149,23,46,28,39,45,52,60,28
E02005150,10,42,32,41,49,75,75,39
E02005151,12,61,57,40,57,89,87,38
E02005153,13,37,27,18,35,52,53,26
E02005154,14,42,31,24,35,45,45,30
E02005155,18,47,24,29,26,52,39,26
E02005156,11,27,14,17,31,56,38,20
E02005157,6,23,26,7,26,60,39,24
E02005158,14,27,27,9,22,19,24,14
E02005159,12,35,33,13,21,45,25,30
E02005160,32,51,56,38,43,72,46,37
E02005161,14,40,42,14,39,73,42,31
E02006833,13,34,35,19,34,57,38,37
E02005162,9,46,38,17,47,79,57,32
E02005163,12,44,26,19,25,65,32,24
E02005164,7,33,23,13,26,53,35,25
E02005165,4,30,23,16,27,51,31,24
E02005166,8,33,17,22,22,51,47,47
E02005167,11,28,20,11,23,39,20,16
E02005168,9,50,23,6,26,39,22,8
E02005169,43,67,39,29,53,41,56,17
E02005170,24,46,36,11,22,49,31,25
E02005171,6,22,19,10,16,34,30,27
E02005172,4,23,20,16,27,36,46,18
E02005173,11,42,16,9,17,39,30,11
E02005174,7,39,9,28,31,51,38,23
E02005175,8,31,22,27,34,44,38,18
E02005921,9,17,5,10,17,21,30,8
E02005922,17,50,26,9,43,79,60,20
E02005923,10,20,14,7,28,56,37,30
E02005924,22,76,39,21,73,110,84,42
E02005925,7,30,22,18,48,76,77,64
E02005926,1,34,26,14,29,50,52,14
E02005927,8,24,29,8,23,49,30,12
E02005928,6,16,23,5,25,47,30,10
E02005929,7,20,18,19,24,23,39,7
E02005930,5,24,13,19,27,42,35,17
E02005931,10,69,157,11,38,51,37,21
E02005932,11,47,21,14,30,60,36,13
E02005933,11,37,29,17,44,73,73,22
E02005934,5,55,30,16,57,93,56,28
E02005935,10,46,27,8,43,65,42,8
E02005936,11,39,22,42,46,66,110,66
E02005937,14,27,20,14,28,36,37,21
E02005938,4,27,15,12,38,63,35,21
E02005939,13,24,20,14,36,39,38,27
E02005940,9,20,15,5,13,22,15,11
E02005941,14,29,24,9,11,21,15,21
E02005942,17,13,9,5,4,12,8,7
E02005943,17,26,15,7,21,42,23,13
E02005944,9,36,13,11,43,63,53,29
E02005945,30,37,18,6,23,36,32,22
E02005946,13,26,17,6,25,29,36,28
E02005947,13,28,21,6,8,22,24,29
E02005948,26,22,11,3,13,28,13,9
E02005949,10,29,15,9,14,42,22,34
E02005950,47,73,28,11,26,48,42,41
E02005951,22,41,14,1,21,27,15,20
E02005952,47,70,47,25,60,108,86,69
E02005953,12,25,13,6,11,31,28,27
E02005954,17,43,22,21,37,67,67,32
E02005955,11,30,26,21,38,62,71,45
E02005956,5,21,10,10,30,60,61,39
E02005957,2,18,12,13,16,64,60,41
E02005958,10,33,29,13,37,37,26,7
E02005959,6,21,22,13,27,21,40,13
E02005960,10,26,15,11,27,31,30,12
E02005961,8,26,19,18,37,31,29,18
E02005962,9,38,29,28,31,52,43,18
E02005963,11,20,12,22,44,59,59,26
E02005964,8,26,17,14,42,44,52,16
E02005965,4,19,5,13,18,30,19,16
E02005966,16,46,24,20,35,39,43,13
E02005967,11,39,25,16,32,43,60,15
E02005968,39,65,142,8,97,37,32,14
E02005969,22,33,16,22,44,53,48,30
E02005970,13,24,17,11,47,58,66,22
E02005971,9,27,15,13,41,31,61,14
E02005972,5,39,18,25,30,52,44,13
E02005973,11,21,10,13,22,28,20,22
E02005974,4,25,16,11,14,35,18,18
E02005975,11,27,11,13,26,38,24,11
E02005976,11,16,5,12,15,15,18,7
E02005977,6,19,13,12,19,23,23,9
E02005978,16,30,19,13,26,38,28,8
E02005979,17,38,14,25,49,50,48,13
E02005980,23,114,181,17,104,56,90,22
E02005981,14,57,27,20,61,49,41,8
E02005982,13,26,24,11,42,25,21,16
E02005983,16,45,26,10,42,68,67,27
E02005984,7,20,11,12,23,26,30,16
E02005985,8,35,21,26,26,51,50,26
E02005986,7,39,22,20,38,59,58,23
E02005987,10,39,23,23,33,45,52,24
E02005988,19,33,22,7,42,61,44,14
E02005991,13,57,46,19,51,59,54,21
E02005992,21,36,20,8,22,43,32,18
E02006886,16,44,16,24,36,39,50,17
E02005993,4,25,18,17,27,41,41,16
E02005994,9,18,11,12,34,28,30,6
E02005995,3,22,10,5,14,35,25,11
E02005996,7,23,20,11,23,33,35,14
E02005997,7,32,11,11,32,32,31,11
E02005998,6,19,19,8,29,42,32,8
E02005999,8,21,13,19,45,31,40,9
E02006000,21,54,33,21,74,78,78,28
E02006001,7,20,17,9,29,54,45,13
E02006002,25,47,35,32,47,87,98,43
E02006003,7,27,11,19,24,43,34,13
E02006004,5,27,10,9,25,24,22,5
E02006005,15,48,42,15,43,86,65,8
E02006006,47,90,260,7,123,57,63,20
E02006007,13,18,16,14,32,30,39,9
E02006317,7,27,18,11,22,28,24,19
E02006318,8,27,12,2,10,21,17,14
E02006319,12,25,22,17,28,30,23,20
E02006320,11,43,20,15,31,41,31,34
E02006321,8,18,11,4,9,30,14,9
E02006322,11,16,9,8,12,24,13,13
E02006323,12,31,23,6,25,19,21,11
E02006324,12,32,35,5,24,36,18,18
E02006325,13,41,25,3,16,33,21,16
E02006326,14,33,18,16,11,27,27,14
E02006327,5,27,18,7,16,10,10,4
E02006328,14,28,23,10,16,43,25,22
E02006329,13,32,8,8,16,23,27,27
E02006330,9,40,24,22,23,32,35,27
E02006331,6,32,14,13,17,25,12,25
E02006332,9,29,16,4,17,17,14,7
E02006333,11,39,22,13,22,47,21,25
E02006334,12,37,6,13,7,17,17,11
E02006335,13,32,26,19,33,44,22,20
E02006336,5,29,25,24,35,37,28,31
E02006337,13,54,39,22,48,36,36,17
E02006338,12,28,23,16,22,37,32,10
E02006339,18,31,32,17,29,51,40,23
E02006341,17,41,30,26,29,55,24,24
E02006342,14,49,31,10,19,32,21,12
E02006343,10,24,26,19,19,34,22,8
E02006837,30,50,20,27,24,50,20,16
E02006344,5,32,19,20,27,45,26,6
E02006345,16,75,173,8,22,26,24,11
E02006346,11,33,20,17,31,40,23,13
E02006347,13,35,18,10,29,39,34,17
E02006348,13,43,23,33,31,49,39,14
E02006349,23,56,24,18,52,42,25,16
E02006350,15,34,17,19,31,58,53,20
E02006351,16,41,25,19,28,43,48,27
E02006352,16,40,21,14,28,49,30,17
E02006353,9,29,19,14,28,52,32,23
E02006354,15,53,25,5,11,35,12,19
E02006355,20,43,11,16,27,42,35,37
E02006356,50,88,31,16,41,47,29,17
E02006357,10,28,19,23,25,33,35,9
E02006358,20,46,16,5,16,27,15,18
E02006359,17,21,19,2,9,26,8,14
E02006360,7,20,11,8,11,28,27,11
E02006361,7,21,6,12,15,25,25,11
E02006362,8,26,16,12,20,35,11,13
E02006363,8,23,11,7,14,19,7,12
E02006364,13,42,22,18,25,62,44,28
E02006365,12,34,13,12,13,28,14,11
E02006366,19,50,22,15,13,35,27,25
E02006367,11,26,16,14,13,16,18,12
E02006368,10,20,15,24,10,24,22,9
E02006369,6,15,13,5,19,32,14,16
E02006370,5,21,18,15,24,29,19,7
E02006371,13,24,16,23,28,27,35,19
E02006372,8,29,30,16,52,29,35,20
E02006373,11,28,27,26,22,28,33,13
E02006374,9,22,31,26,28,32,38,30
E02006375,16,28,24,29,21,35,22,21
E02006376,10,46,37,30,38,54,58,85
E02006377,8,22,15,21,20,29,12,15
E02006378,17,48,31,22,41,28,34,31
E02006379,6,22,14,20,24,38,43,23
E02006380,14,38,25,24,17,23,21,12
E02006381,13,35,22,20,32,43,18,18
E02006382,5,22,23,26,21,46,29,33
E02006383,19,36,28,12,20,19,15,9
E02006384,23,45,65,20,33,43,34,28
E02006385,30,57,44,26,41,54,40,21
E02006386,18,43,21,8,15,25,13,15
E02006387,9,26,19,15,17,31,27,34
E02006388,15,47,24,18,33,58,35,30
E02006389,15,36,29,16,23,44,26,31
E02006390,10,43,40,24,32,63,47,27
E02006391,8,31,27,25,36,39,32,15
E02006392,20,49,49,27,38,70,31,27
E02006393,12,27,17,4,24,27,14,8
E02006394,15,30,27,10,32,25,22,30
E02006395,20,45,31,17,41,55,55,31
E02006396,9,23,19,12,18,20,22,24
E02006397,4,33,8,16,23,18,18,8
E02006398,13,43,19,25,27,34,33,27
E02006399,15,55,33,24,50,52,34,27
E02006400,7,28,16,13,15,23,14,3
E02006401,10,49,31,24,44,56,35,25
E02006402,17,45,42,22,53,80,59,25
E02006403,3,32,32,12,43,31,41,26
E02006404,5,34,25,19,36,34,55,29
E02006405,8,53,44,19,46,76,42,19
E02006406,9,37,36,23,41,38,33,17
E02006407,16,48,45,21,45,52,38,15
E02006408,13,40,42,20,38,49,41,22
E02006409,15,28,27,15,36,50,41,34
E02006410,7,43,29,22,29,74,42,37
E02006411,5,30,28,14,26,42,29,13
E02006412,13,31,23,16,29,28,26,20
E02006413,6,30,23,15,24,31,32,13
E02006414,8,42,34,19,36,49,41,23
E02006415,9,36,17,17,12,32,34,14
E02006416,12,29,24,13,22,24,19,19
E02006417,7,30,18,9,25,23,23,12
E02006418,13,28,13,6,17,31,24,7
E02006419,11,44,23,25,38,71,39,45
E02006420,21,43,24,10,15,27,22,17
E02006421,28,39,35,32,38,67,52,51
E02006422,10,35,15,8,22,26,7,16
E02006423,28,52,43,19,59,60,58,38
E02006424,9,37,21,9,28,30,22,9
E02006425,10,31,25,9,39,44,23,13
E02006426,8,23,27,15,24,42,18,18
E02006427,20,42,108,13,34,35,23,19
E02006429,24,45,38,25,41,38,23,13
E02006430,6,48,23,28,28,49,33,27
E02006431,16,62,25,27,28,60,27,31
E02006432,10,19,27,11,12,24,14,25
E02006433,18,46,23,20,22,45,20,18
E02006434,8,24,15,16,34,36,27,22
E02006435,17,35,24,15,24,25,26,11
E02006436,4,13,24,25,24,27,21,14
E02006437,11,35,23,19,30,53,34,22
E02006438,14,37,29,17,36,37,36,17
E02006790,13,25,24,38,31,42,29,31
E02006439,13,28,12,13,27,31,23,12
E02006440,6,18,21,17,22,48,31,23
E02006441,12,35,20,15,24,38,21,23
E02006442,15,37,12,5,8,16,8,11
E02006443,4,29,20,21,32,58,38,18
E02006444,6,20,13,7,22,22,15,25
E02006445,11,34,10,13,21,27,17,10
E02006446,10,26,14,4,19,26,16,6
E02006447,5,22,20,9,13,22,14,19
